Teacher Name,Teacher Rating (Avg),Teacher Rating (STD),Teacher Helpfulness (Avg),Teacher Helpfulness (STD),Number of Ratings,Number of Classes
Dick K. Yue,4.3,0.0,3.8,0.0,21.0,1
Sha Miao,5.974999999999999,0.3031088913245536,6.175,0.3031088913245536,24.0,2
Moses Teddy Ort,6.5,0.0,6.5,0.0,2.0,1
Rebecca H. Steinmeyer,6.0,0.0,6.5,0.0,3.0,1
Tamanna Islam Urmi,0.0,0.0,0.0,0.0,0.0,1
Matthieu Leclair,3.957142857142857,0.139970842444753,3.6142857142857134,0.279941684889506,21.0,2
Ian W. Hunter,6.2,0.0,5.8,0.0,20.0,1
Anuradha Annaswamy,5.3,0.0,5.2,0.0,6.0,1
Zheng Qu,6.0,0.0,6.0,0.0,4.0,1
Heng Li,4.7,0.9899494936611668,4.833333333333332,1.0842303978193728,18.0,2
Dana Weinstein,6.25945945945946,0.0914137001366907,6.286486486486487,0.1833062157601423,37.0,3
Radhika A. Marathe,6.152941176470588,0.5467741194645765,6.435294117647059,0.3645160796430509,17.0,2
Karl Berggren,6.8,0.0,6.6,0.0,9.0,1
Sara L. Mouradian,5.8,0.0,6.0,0.0,6.0,1
Kristen A. Sunter,5.7,0.0,5.8,0.0,6.0,1
Susan B. Swithenbank,5.242857142857143,0.2969229955832359,5.1571428571428575,0.3958973274443147,21.0,2
Severine Atis,5.5,0.0,5.1,0.0,8.0,1
Piran Ravichandran Kidambi,4.7,0.0,5.2,0.0,6.0,1
Andrew J. Milne,6.3,0.0,6.3,0.0,4.0,1
Warren P. Seering,5.9,0.0,5.9,0.0,9.0,1
Jared D. Berezin,6.4,0.0,6.4,0.0,7.0,1
Alan Jasanoff,6.0,0.0,5.3,0.0,3.0,1
Allison Lynne Yost,6.4,0.0,6.4,0.0,5.0,1
Tonio Buonassisi,6.2,0.0,6.1,0.0,28.0,1
Stephen Banzaert,6.642307692307692,0.0494047406871738,6.742307692307692,0.0494047406871734,52.0,2
Carlos Del Canizo Nadal,5.652941176470588,0.6669664839086289,5.741176470588236,0.9133383005278346,17.0,3
Ashley Elizabeth Morishige,6.3,0.0,6.8,0.0,4.0,1
Jeremy Roger Poindexter,6.3,0.0,6.3,0.0,3.0,1
Sarah Elizabeth Sofia,6.3,0.0,6.7,0.0,3.0,1
Toby Edwin Schneider,5.961538461538462,0.1495555545786428,5.476923076923076,0.2991111091572856,13.0,3
Alon Yaari,5.6,0.4898979485566356,5.6,0.4898979485566356,5.0,2
Jacob Martin Gerlach,6.5,0.0,6.5,0.0,4.0,1
Thomas Edward Miller,6.3,0.0,6.0,0.0,4.0,1
Joel Harbour,3.571428571428572,0.9938586931957764,3.7142857142857135,0.7679817174694636,7.0,2
Amy Smith,5.3,0.0,4.3,0.0,3.0,1
Christopher A. Kotelly,6.4,0.0,6.3,0.0,10.0,1
Erin M. Bailie,6.323529411764706,0.4796192261326943,6.311764705882354,0.5189155580644931,17.0,3
Francis X. Chen,6.459999999999999,0.1799999999999999,6.55,0.15,20.0,2
Connor A. Humber,6.19,0.2700000000000001,6.1,0.3,10.0,2
Stephen F. Rodan,6.34,0.08,6.4,0.2,20.0,2
Matthew Kressy,6.019135802469136,0.1484628858377393,5.974074074074074,0.121997548829634,162.0,4
Phillip D. Gara,5.6,0.0,5.4,0.0,30.0,1
Qing Olivia Gao,5.0,0.0,4.8,0.0,26.0,1
Brandon James Hopkins,5.516129032258065,0.3017120761571591,5.429032258064516,0.3352356401746214,31.0,2
Nevan C. Hanumara,0.0,0.0,0.0,0.0,0.0,1
Seyedeh M. Zekavat,5.8,0.0,6.2,0.0,11.0,1
Or Gadish,6.5120000000000005,0.2997599039231229,6.56,0.2497999199359359,25.0,2
Scott Manalis,6.0,0.0,6.0,0.0,41.0,1
Edgar C. Aranda-Michel,4.97,0.962340895940726,5.06,0.8248636250920511,20.0,2
Heejo Choi,6.3,0.0,6.3,0.0,3.0,1
Jaideep Sunil Dudani,6.7,0.0,6.7,0.0,15.0,1
Kevin Hu,5.3500000000000005,0.3500000000000001,5.55,0.1499999999999999,14.0,2
Roger D. Kamm,5.8,0.0,5.6,0.0,35.0,1
Lynna Chen,6.2,0.0,6.3,0.0,16.0,1
Michelle B. Chen,5.3,0.0,5.2,0.0,13.0,1
Prithwis K. Mukhopadhyay,5.7,0.0,5.7,0.0,3.0,1
Bo Qing,6.0,0.0,6.1,0.0,11.0,1
Neil T. Jenkins,6.5,0.0,6.2,0.0,13.0,1
Jose J. Pacheco Gonzalez,6.0,0.0,6.2,0.0,13.0,1
Thomas Roemer,6.3,0.0,6.3,0.0,3.0,1
Samer Haidar,6.2,0.0,6.2,0.0,5.0,1
Kathryn Sensen,6.9,0.0,6.8,0.0,8.0,1
Bruce Arntzen,4.9,0.0,5.0,0.0,23.0,1
Santosh Stephen,5.1,0.0,5.1,0.0,15.0,1
Sanjay Sarma,0.0,0.0,0.0,0.0,0.0,1
Kenneth Zolot,0.0,0.0,0.0,0.0,0.0,1
Eugene Fitzgerald,4.0,0.0,5.0,0.0,1.0,1
Brian Chan,6.290909090909091,0.4601472994488643,6.0,0.4045199174779452,11.0,3
Michael L. Stern,5.466666666666667,0.1490711984999859,5.466666666666667,0.1490711984999859,9.0,2
Kathleen L. Xu,6.5,0.0,6.5,0.0,8.0,1
Feyza Haskaraman,0.0,0.0,0.0,0.0,0.0,1
Sampriti Bhattacharyya,5.4,0.0,5.5,0.0,17.0,1
Dong Hyun Kim,5.8,0.0,5.8,0.0,5.0,1
Frank L. Hammond,5.7,0.0,5.5,0.0,17.0,1
Xiangming Yu,6.5,0.0,6.5,0.0,12.0,1
Victoria Dawn Lee,5.4,0.4898979485566356,5.4,0.4898979485566356,35.0,2
Setareh Shahsavari,4.3,0.0,4.3,0.0,25.0,1
Alonso Dominguez Espinosa,6.6,0.0,6.5,0.0,14.0,1
Christian Bernt Haakonsen,4.7,0.0,4.5,0.0,23.0,1
Chuteng Zhou,5.1,0.0,5.0,0.0,20.0,1
Subarna Basnet,4.8,0.0,5.2,0.0,5.0,1
Michael F. Foley,6.190625,0.4361474628780957,6.171874999999999,0.5051202672384074,32.0,4
Andrew Thomas Tulloch,5.995652173913044,0.4185671842281299,6.034782608695653,0.3829050235878952,23.0,3
Stephanie W. Cheng,5.942857142857143,0.2821202522590217,5.942857142857143,0.2821202522590217,14.0,3
John H. Turner,6.0,0.0,6.0,0.0,1.0,1
Nilu Zhao,3.2,0.0,3.3,0.0,10.0,1
Sandeep Kumar,5.575,0.438035386698381,5.751388888888889,0.4527671266640877,72.0,5
Abdullah Hamadeh,3.0,0.0,2.8,0.0,11.0,1
Geng Huang,6.2,0.0,6.5,0.0,19.0,1
Kathy A. Yang,6.6,0.0,6.6,0.0,5.0,1
Sanha Kim,5.376,0.4393449669678713,5.5840000000000005,0.2989046670763105,25.0,4
Ron Rosenberg,6.7,0.0,6.6,0.0,14.0,1
Ramya N. Swamy,6.6,0.0,6.4,0.0,10.0,1
Douglas O. Sanchez,6.6,0.0,6.6,0.0,10.0,1
Robert J. Hansman,2.9,0.0,3.1,0.0,7.0,1
Mark Drela,4.0,0.0,3.0,0.0,1.0,1
Romain Lagrange,5.905882352941177,0.2460764783923751,6.070588235294117,0.442937661106275,34.0,2
Brian Richmond Solomon,5.0,0.0,4.8,0.0,4.0,1
Nada Bjelobrk,4.2,0.0,3.9,0.0,29.0,1
Arief S. Budiman,5.642857142857143,0.2258769757263128,5.628571428571428,0.3614031611621004,14.0,2
Thomas Ryan Howe,6.2,0.0,6.2,0.0,5.0,1
William Cousins,5.2,0.0,5.2,0.0,36.0,1
Emir Salih Magden,6.2,0.0,6.2,0.0,20.0,1
George Alexander Christou,6.246153846153847,0.261990559475791,6.197435897435897,0.1746603729838603,39.0,2
Ziwen Liu,6.3,0.0,6.0,0.0,3.0,1
Timothy R. Kirkpatrick,5.115384615384615,0.4486666637359285,5.076923076923077,0.2991111091572861,26.0,2
Andrew James Milne,6.3,0.0,6.5,0.0,6.0,1
Alison S. Greenlee,6.0,0.0,6.2,0.0,13.0,1
Nathan Cermak,6.2,0.0,6.5,0.0,22.0,1
Dan Wu,4.9,0.3464101615137754,4.375,0.649519052838329,8.0,2
Michael R. Salvato,5.8,0.0,6.0,0.0,12.0,1
C. Forbes Dewey,7.0,0.0,7.0,0.0,1.0,1
Jeffrey K. White,5.1,0.0,5.0,0.0,9.0,1
Ian James Kenneth Campbell,0.0,0.0,7.0,0.0,0.0,1
Ryan David Zachar,5.716666666666666,0.38693955887479675,6.458333333333333,0.13819269959814165,12.0,2
Lei Zhou,6.242857142857143,0.0494871659305391,6.428571428571429,0.1484614977916179,42.0,2
Alexander W. Hull,6.8,0.0,6.9,0.0,14.0,1
Deena Antoinette Rennerfeldt,6.4,0.0,6.4,0.0,8.0,1
Karinna O. Vivanco,6.5,0.0,6.8,0.0,4.0,1
Asmamaw T. Wassie,6.0,0.0,6.1,0.0,15.0,1
Abubakar Abid,6.8,0.0,6.8,0.0,20.0,1
Ishan Gupta,6.1,0.0,6.3,0.0,17.0,1
Kevin Shi,6.4,0.0,6.6,0.0,19.0,1
Wonmuk Hwang,5.733333333333333,0.047140452079103,5.966666666666667,0.5185449728701351,15.0,2
Katherine A. Davis,6.0,0.0,6.0,0.0,4.0,1
Elizabeth Ann Ohrt,6.8,0.0,6.8,0.0,4.0,1
Sanjoy Mahajan,6.0,0.0,5.7,0.0,23.0,1
David C. Gossard,6.000895522388059,0.18551848556791734,5.694626865671642,0.43534281690807725,335.0,18
Christina A. Jaworsky,6.461538461538462,0.2370928462680374,6.538461538461538,0.2949275309643202,13.0,6
Eric Vincent Heubel,6.194736842105264,0.4833802951044768,6.531578947368421,0.3678567106317169,38.0,10
Carlos Casanovas Bermejo,5.2,0.0,5.6,0.0,9.0,1
Minkyun Noh,6.4,0.0,6.4,0.0,29.0,1
Joseph C. Church,6.0,0.0,6.2,0.0,23.0,1
Mathew M. Swisher,4.9,0.0,5.0,0.0,8.0,1
Gaurav Kewlani,5.8425,0.3967918219923388,6.1850000000000005,0.2679085664923765,40.0,5
Sourabh Kumar Saha,4.388571428571429,0.4483438913356121,5.111428571428571,0.4483438913356118,35.0,2
Samantha N. Castellanos,0.0,0.0,0.0,0.0,0.0,1
Lampros Tsontzos,0.0,0.0,0.0,0.0,0.0,1
Ramin Ghelichi,5.613333333333332,0.2093375795747678,5.62,0.2785677655436824,30.0,3
Quentin Marzari,4.9,0.0,5.0,0.0,20.0,1
Hamid Hashemi,4.891666666666667,0.588016912077271,4.308333333333334,0.7216397223607424,36.0,3
Stephan Rudykh,3.8,0.0,3.5,0.0,8.0,1
Fang-Yu Liu,4.5,0.6708203932499368,4.516666666666667,0.7080881928749332,42.0,2
Robert James Loomis,6.135294117647059,0.1968611827138998,6.3352941176470585,0.1968611827139003,17.0,2
Amith Somanath,5.519718309859155,0.1525554328343774,5.649295774647888,0.353203942777277,71.0,4
Dustin Ray Langewisch,5.571153846153847,0.5910670072847849,5.921153846153846,0.4954937469377771,52.0,4
Jose Ramon Alvarado,6.588888888888889,0.3478327964999673,6.444444444444445,0.3975231959999625,45.0,2
Yashraj Shyam Narang,6.2,0.0,6.3,0.0,12.0,1
Charles Z. Guan,6.74,0.1019803902718556,6.566666666666666,0.1699673171197595,15.0,2
David Meeker,5.180357142857142,1.784198463782341,5.432142857142857,1.7954413646447913,56.0,8
Jonathan E. Abbott,6.5,0.0,6.5,0.0,12.0,1
Chengyuan Yan,5.8,0.0,6.4,0.0,5.0,1
Martin Lozano,6.388571428571429,0.2277485186671958,6.571428571428571,0.1699939974930686,35.0,3
Purnima Ratilal,5.4,0.0,5.6,0.0,8.0,1
Jacques Luk-Cyr,5.9,0.0,6.1,0.0,8.0,1
Tomasz Wierzbicki,5.448547717842324,0.5039346912390641,5.908298755186722,0.7202564161020781,241.0,16
Daniel Philip Wiese,7.0,0.0,7.0,0.0,1.0,1
Jongwoo Lee,6.044444444444444,0.262936879248872,6.122222222222223,0.1314684396244358,27.0,2
Paul Aaron Ragaller,6.475757575757576,0.2534971197377501,6.585858585858586,0.2424663263135314,99.0,9
Carmen M. Graves,5.4363636363636365,0.2672170628490738,5.872727272727272,0.0445361771415125,11.0,2
Ruize Xu,6.185714285714285,0.2641891715558134,6.276190476190477,0.2348348191607228,21.0,2
Derek Rowell,6.276106194690265,0.22588051359469427,6.084070796460177,0.43664712841363423,339.0,14
Tyler Gregory Susko,6.714130434782609,0.0828586036821695,6.670652173913044,0.0455355653601163,92.0,3
Sheida Anya Danesh,6.0,1.0,6.5,0.5,2.0,2
Mark Thomas,6.609677419354839,0.3199679137573024,6.632258064516129,0.4111775093015106,93.0,16
Jerod W. Ketcham,6.062264150943396,0.4861191775198556,6.454716981132076,0.4537333760085255,53.0,10
Richard Schuhmann,6.1,0.0,6.0,0.0,11.0,1
Aron O. Zingman,5.7,0.0,5.8,0.0,10.0,1
Cameron T. French,6.3,0.3741657386773943,6.255555555555556,0.2910177967490844,18.0,2
Daniel L. O'Malley,6.0,0.0,6.0,0.0,3.0,1
Paelle M. Powell,6.8,0.0,6.8,0.0,4.0,1
Jose I. Smith,7.0,0.0,6.8,0.0,3.0,1
Matthew J. Susskind,6.8,0.0,6.8,0.0,4.0,1
Ashish Koul,5.7,0.0,5.7,0.0,15.0,1
Sarah Elizabeth Cooper-Davis,5.0,0.0,4.8,0.0,13.0,1
Gregory David Fiore,6.3,0.0,6.2,0.0,14.0,1
Eduardo Jesus Martinez Montes,5.5,0.0,5.5,0.0,12.0,1
Anthony Wong,7.0,0.0,7.0,0.0,1.0,1
Hayami Arakawa,5.8,0.0,5.8,0.0,5.0,1
Teck Chuan Lim,5.4,0.0,5.1,0.0,7.0,1
William Chun Yip Lo,5.941935483870967,0.0493453501315429,6.058064516129033,0.0493453501315429,31.0,2
Rotem Gura,6.6,0.0,6.6,0.0,10.0,1
Peter T. Nguyen,6.2,0.0,6.3,0.0,12.0,1
Fangdi Sun,6.3,0.0,6.8,0.0,4.0,1
Sixing Zhao,5.8,0.0,5.7,0.0,12.0,1
Anya Katherine Burkart,5.6,0.0,5.7,0.0,15.0,1
Le Thanh Tu Nguyen,6.5,0.0,6.6,0.0,22.0,1
Philip Ponce De Leon,4.1,0.0,4.0,0.0,14.0,1
Jose Juan Pacheco Gonzalez,5.8,0.0,5.2,0.0,8.0,1
Donald Barry Rosenfield,6.436363636363636,0.5381326758890449,6.327272727272728,0.4439988583610268,33.0,4
Nahathai Srivali,7.0,0.0,5.5,0.0,2.0,1
Cynthia Lin,6.0,0.0,7.0,0.0,1.0,1
Yanai Samuel Golany,5.4,0.7348469228349535,4.48,0.3919183588453084,5.0,2
Brian Kolb,5.0,0.0,6.0,0.0,2.0,1
Nongnuch Artrith,5.0,0.0,6.0,0.0,2.0,1
Jamison Go,6.15,0.1499999999999999,6.25,0.0499999999999998,18.0,2
James Loren Christian,6.514705882352941,0.1911764705882352,6.514705882352941,0.1911764705882352,34.0,3
Jesse Laurent Austin-Breneman,5.75,0.1945079261452686,5.353333333333333,0.5880665117333428,30.0,4
Alban C. Cobi,6.25,0.4330127018922193,6.25,0.4330127018922193,4.0,2
Daniela Faas,6.142307692307692,0.2796606142659307,6.413461538461538,0.3589669184210573,52.0,3
Madeline R. Hickman,5.99,0.2165640782770772,4.8,2.4000000000000004,10.0,3
Taylor J. Morris,5.333333333333333,0.7453559924999298,5.0,0.447213595499958,6.0,2
David W. Bian,6.5,0.0,6.4,0.0,13.0,1
Ernest G. Cravalho,5.376760563380282,0.46597852410130053,4.958450704225352,0.5460798783011691,142.0,5
Fahri Erinc Hizir,5.2,0.5,5.686842105263159,0.915702506457424,38.0,3
Yangying Zhu,4.0,0.0,4.0,0.0,1.0,1
Karen K. Gleason,5.946875,0.1089276566120835,5.946875,0.1089276566120835,32.0,2
Qing Xu,5.1,0.0,4.8,0.0,17.0,1
Madeline S. Gradillas,3.5,0.0,4.0,0.0,6.0,2
Jacob D. Bayless,6.6,0.0,6.7,0.0,14.0,1
Adhvait M. Shah,6.0,0.0,6.1,0.0,14.0,1
Saeyoon Baik,5.0,0.0,5.4,0.0,7.0,1
Maia R. Bageant,5.594736842105263,0.6723671335861604,5.684210526315789,0.5070691408214539,76.0,3
Aron H. Blaesi,5.7,0.0,5.9,0.0,26.0,1
Arindam Das,2.4,0.0,2.3,0.0,30.0,1
Shuai Yue,6.3,0.0,6.3,0.0,4.0,1
Steven John Keating,6.834042553191489,0.07516392226662,6.834042553191489,0.07516392226662,47.0,3
Jeffrey Adam Traina,4.821875,0.7728738476459142,5.153125,0.827641368211498,32.0,6
Rajesh Sridhar,4.2,0.0,5.0,0.0,6.0,1
Chen Dan Dong,6.7,0.0,6.7,0.0,3.0,1
Tomas V. Martins,5.6,0.0,5.6,0.0,27.0,1
Grant T. Iwamoto,4.8,0.0,5.0,0.0,19.0,1
Tianyun Wu,2.5,0.0,2.8,0.0,4.0,1
Rongsha Li,0.0,0.0,0.0,0.0,0.0,1
Colin Donald Landon,5.814285714285715,0.213331207472401,6.253571428571428,0.3178972687353381,28.0,3
Xiaobo Li,4.3,0.0,4.2,0.0,9.0,1
James M. Modisette,6.0,0.0,6.0,0.0,24.0,1
Benjamin Lai,6.4,0.0,6.6,0.0,21.0,1
Andras Gyorgy,5.3,0.0,5.4,0.0,28.0,1
Niloofar Farnoosh,4.6,0.0,4.6,0.0,35.0,1
Kelsey Ann Stoerzinger,5.5,0.0,5.8,0.0,11.0,1
Stephanie Morgan Scott,5.4,0.0,5.4,0.0,16.0,1
Thomas J. Delaney,6.3125,0.2818281095514309,6.3625,0.2359599189127961,24.0,4
Pamela Siska,6.206666666666666,0.3586394041683402,6.466666666666667,0.3771236166328254,15.0,5
Cuong Q. Nguyen,6.0,0.0,6.2,0.0,5.0,1
Eugene Terray,3.8,0.0,4.0,0.0,4.0,1
Leon Alexander Faison,5.1,0.0,5.5,0.0,8.0,1
John W. Reynolds,0.0,0.0,0.0,0.0,0.0,1
Nathan M. Robert,0.0,0.0,0.0,0.0,0.0,1
Patrick E. Dayton,0.0,0.0,0.0,0.0,0.0,1
Erica C. Du,0.0,0.0,0.0,0.0,0.0,1
Christopher L. Benson,0.0,0.0,0.0,0.0,0.0,1
Noel O. Morales,1.0,0.0,1.0,0.0,1.0,1
Burak Dura,6.3,0.0,6.3,0.0,18.0,1
James Noraky,6.3,0.0,6.2,0.0,9.0,1
Jessie M. Stickgold-Sarah,5.841666666666666,0.4974239193641132,5.675,0.6456585785072481,12.0,3
Wesley George Chen,6.2,0.0,6.2,0.0,20.0,1
Navpreet Singh Ranu,6.4,0.0,6.1,0.0,16.0,1
Woolim Chang,6.2,0.0,6.1,0.0,10.0,1
Peter Evan Kimball,6.3,0.0,6.3,0.0,12.0,1
Matthew Daniel Haberland,6.44655172413793,0.4136529935208394,6.563793103448275,0.3155172413793104,58.0,3
Hansohl Cho,4.9,0.0,4.9,0.0,7.0,1
Hyukmin Kwon,5.5,0.0,5.8,0.0,11.0,1
Zhen Sun,6.5,0.0,6.515151515151516,0.2797414521901643,33.0,4
Jeff Ernest Dusek,5.459375,0.4696137874626339,5.828125,0.8427018953194539,32.0,5
Sri Venkata Tap Lolla,6.395652173913043,0.0999054373310963,6.595652173913043,0.1428841454361304,23.0,3
Daniel Frank Hanks,5.7,0.0,5.9,0.0,31.0,1
Lingping Zeng,6.4,0.0,6.4,0.0,5.0,1
Patrick Michael Smith,6.3,0.0,6.3,0.0,9.0,1
Poorya Hosseini,6.0,0.0,6.3,0.0,6.0,1
Christopher E. Bolin,5.8,0.0,6.1,0.0,18.0,1
Nadia Gen San Cheng,6.0,0.0,6.3,0.0,3.0,1
Ahmed H. Helal,6.0,0.0,5.7,0.0,6.0,1
Thomas Petersen,4.891666666666667,0.2465033242958173,4.891666666666667,0.2465033242958173,12.0,2
Sachith Anurudde Dunatunga,5.525,0.4763139720814411,5.525000000000001,0.3031088913245536,12.0,2
Esteban Busso,4.1,0.0,4.0,0.0,9.0,1
Georgios Papadopoulos,3.9818181818181815,0.7468943965979538,4.5181818181818185,0.8962732759175445,44.0,2
Robert D. Truax,5.8,0.0,5.8,0.0,25.0,1
Christopher Anthony Pombrol,6.0,0.0,5.88,0.0979795897113272,5.0,2
Guoquan Huang,4.2,0.0,4.3,0.0,13.0,1
Hadi Ghasemi,5.0,0.0,4.8,0.0,37.0,1
Nicholas A. Roche,6.1,0.0,6.1,0.0,19.0,1
Bruno Michel Figliuzzi,6.254098360655738,0.0841033136942995,6.285245901639344,0.1607727910812521,61.0,3
Yi F. Wu,6.5,0.0,6.5,0.0,2.0,1
Mark Nathaniel Jeunnette,0.0,0.0,0.0,0.0,0.0,1
Robert Hemsley,7.0,0.0,7.0,0.0,3.0,1
Michael K. Lo,7.0,0.0,7.0,0.0,2.0,1
Robin L. Dahan,4.5,0.0,3.5,0.0,2.0,1
Nate Phipps,7.0,0.0,7.0,0.0,1.0,1
Emily Obert,7.0,0.0,7.0,0.0,1.0,1
Arthur J. Petron,6.82,0.1469693845669906,6.58,0.342928563989645,5.0,2
Gerald Trotman,6.0,0.0,5.7,0.0,3.0,1
Thomas Bradford Milnes,5.958333333333333,0.6531441052495396,6.0375000000000005,0.5743202503830068,24.0,5
Richard W. Larson,4.0,3.0,4.0,3.0,2.0,2
Michael Kaess,6.666666666666667,0.2357022603955158,6.666666666666667,0.2357022603955158,6.0,2
Amiel Benjamin Sanfiorenzo,5.4,0.0,5.6,0.0,5.0,1
Mary Cunningham Boyce,5.331724137931034,0.49601215895495304,5.171724137931035,0.7298278916883936,145.0,7
Disi A.,5.32,0.1469693845669906,5.24,0.0489897948556633,10.0,2
Dong Hoon Yi,4.9,0.0,4.9,0.0,15.0,1
Romain Mesnil,6.5,0.0,6.5,0.0,2.0,1
Mujid S. Kazimi,5.778571428571429,0.39129559785149554,6.071428571428571,0.5160683390910983,14.0,4
Jekanthan Thangavelautham,5.0875,0.0330718913883072,5.3500000000000005,0.1322875655532297,16.0,3
Andres Klee Valenzuela,6.538461538461538,0.1332346775052982,6.615384615384615,0.2106625221173714,26.0,3
Soyoung You,5.5,0.0,5.5,0.0,10.0,1
Federico Parietti,4.4,0.0,4.1,0.0,8.0,1
Luis Fernando Velasquez-Heller,5.3,0.0,5.4,0.0,8.0,1
Sam Nicaise,6.4,0.0,6.4,0.0,8.0,1
Jae-Byum Chang,5.93076923076923,0.3988148122097144,6.053846153846153,0.0498518515262141,13.0,2
John H. Lienhard,6.387500000000001,0.23067105283365014,5.826923076923077,0.6649509480507636,104.0,8
Leslie Keith Norford,5.976923076923076,0.58263835749228,6.382692307692308,0.4079598178960172,52.0,8
Eli Travis Paster,5.271428571428571,0.8907689867497083,4.857142857142857,0.989743318610787,7.0,2
Mojtaba Azadi Sohi,5.52972972972973,0.1312411950505835,5.624324324324325,0.081887877878612,37.0,3
Konstantinos Michmizos,5.4,0.0,5.5,0.0,9.0,1
Donald N. S. Unger,5.783333333333334,0.4597704741377905,4.966666666666667,1.9550504398153568,18.0,7
Richard W. Kimball,5.233333333333333,0.8041558721209878,4.562222222222223,1.0124313724646314,45.0,4
Janis Melvold,6.428571428571429,0.3513821107499669,6.75,0.2026608708444444,14.0,5
Lydia E. Volaitis,5.880000000000001,0.6527208012959632,5.975555555555555,0.6633770690960528,45.0,7
Jeffrey Brian Chou,5.0,0.0,5.0,0.0,2.0,1
Chia-Hua Lee,6.1,0.0,6.2,0.0,12.0,1
Arthur Douglass Anderson,6.2,0.3055050463303891,6.133333333333334,0.3496029493900502,15.0,3
Nathan Cooke,5.41578947368421,0.2206763715077539,5.642105263157895,0.169568459932495,38.0,3
Erick Gustavo Corona,6.3,0.0,6.1,0.0,27.0,1
Michael Seelhof,5.3,0.0,5.4,0.0,14.0,1
David Robert Linders,6.6,0.0,6.5,0.0,20.0,1
Alison Louise Olechowski,6.687096774193549,0.0491340200378317,6.625806451612903,0.0982680400756634,31.0,2
Daniel Joseph Macaya,5.8,0.0,5.0,0.0,5.0,1
Ovid C. Amadi,6.3,0.0,6.5,0.0,55.0,2
Kelly Paige Brock,5.7,0.0,5.8,0.0,20.0,1
Kevin K. Li,5.9,0.0,6.0,0.0,10.0,1
Paul Hancock Liebesny,6.2,0.0,6.3,0.0,15.0,1
David Hancheng Chou,6.7,0.0,6.7,0.0,3.0,1
Jan Ma,6.7,0.0,6.3,0.0,3.0,1
Lucienne Blessing,7.0,0.0,7.0,0.0,3.0,1
Steven B. Leeb,6.3,0.2999999999999998,5.3,0.2000000000000001,64.0,2
Richard R. Fenner,6.15,0.1499999999999999,5.0,1.0,6.0,2
Joseph P. Cronin,6.5,0.3872983346207416,4.0625,3.1467989687935263,8.0,2
Heather N. Andrus,5.8,0.0,5.5,0.0,4.0,1
Clark M. Davenport,6.597297297297298,0.3467895120507123,6.783783783783784,0.2477067943219373,37.0,2
Baldin Llorens-Bonilla,6.1,0.0,6.3,0.0,8.0,1
Yusheng Qi,6.0,0.0,6.9,0.0,19.0,1
Kyoo Chul Park,5.9,0.0,6.2,0.0,22.0,1
Kaitlin Ryan Goldstein,4.3,0.0,5.3,0.0,6.0,1
Giancarlo Lenci,5.88780487804878,0.0992536095091503,6.38780487804878,0.0992536095091503,41.0,2
Melissa Christine Buydash,6.705882352941177,0.0998268396969244,6.952941176470588,0.049913419848462,17.0,2
Henry S. Marcus,6.0580952380952375,0.5346616112540278,5.980952380952381,0.7096740013616228,105.0,8
Yazan Damiri,5.1,0.0,5.5,0.0,9.0,1
Nikhil Abhay Vadhavkar,6.5,0.0,6.1,0.0,24.0,1
Ling Xu,4.1,0.0,4.5,0.0,13.0,1
Jie Yin,2.7,0.0,3.5,0.0,19.0,1
Sasan John Saidi,6.461538461538462,0.1332346775052982,6.723076923076923,0.0799408065031789,13.0,2
Feifei Niu,3.7,1.1,4.18,1.252836781069266,10.0,3
Joseph Edward Petrzelka,5.2,0.0,4.3,0.0,9.0,1
Wonjung Kim,4.9,0.0,6.1,0.0,10.0,1
Katharine Luginbuhl,6.3,0.0,7.0,0.0,4.0,1
Navdeep Singh Dhillon,5.364285714285714,0.1967853901993699,5.317857142857143,0.0983926950996851,56.0,2
Suman Bose,6.2,0.0,6.7,0.0,9.0,1
Joshua E. Siegel,5.9,0.0,5.8,0.0,13.0,1
Dylan Charles Erb,6.2,0.0,6.2,0.0,13.0,1
Daniel M. Kubaczyk,7.0,0.0,7.0,0.0,2.0,1
Narges Kaynia,5.5,0.0,6.0,0.0,2.0,1
Andrew Patrikalakis,3.5,0.0,3.0,0.0,2.0,1
Lyubov Chumakova,5.539999999999999,0.649923072370877,5.905714285714286,0.1392692297937592,35.0,2
Lynn Andrew Gish,6.3,0.0,6.4,0.0,18.0,1
Wen Shen,4.0,0.0,5.2,0.0,3.0,1
Natasha Maas,5.8,0.0,6.6,0.0,14.0,1
Peter Lu,6.868181818181818,0.1182691984659787,6.781818181818181,0.0983332166035632,22.0,4
Emma C. Benjaminson,6.257142857142857,0.1049781318335647,6.428571428571429,0.1749635530559413,7.0,4
Jeremy Ernest Deguzman,6.5,0.5,3.5,3.5,2.0,4
Daniel H. Goodman,,,,,0.0,4
Jacob S. Bailey,6.3,0.0,7.0,0.0,6.0,4
Kathleen A. Kraines,6.685714285714285,0.279941684889506,6.857142857142857,0.3499271061118826,7.0,4
Ali Faghih,6.3,0.0,6.7,0.0,38.0,1
Han Chen,5.9,0.0,6.3,0.0,15.0,1
Aurelie H. Jean,7.0,0.0,7.0,0.0,4.0,1
Martin P. Hautefeuille,7.0,0.0,7.0,0.0,4.0,1
Brandon Louis Talamini,7.0,0.0,7.0,0.0,3.0,1
Adam Joseph Wahab,6.327586206896552,0.2911292540580061,6.593103448275862,0.3204856599974038,29.0,3
